critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
matt-cohen-18843,fresh,,star_wars_the_last_jedi,What's most thrilling about The Last Jedi is Johnson's seamless blending of old and new Star Wars lore.,Star Wars: The Last Jedi (2017)
matt-cohen-18843,fresh,,spettacolo,Malmberg and Shellen carefully and respectfully capture a pivotal moment wherein the townsfolk grapple with the rapid change and gentrification of their small hillside village,Spettacolo (2017)
matt-cohen-18843,fresh,,what_lies_upstream,"Hoback's a thorough researcher, and there's no denying that the questions raised in his doc-and the lack of concrete answers from public officials-should be of grave concern.",What Lies Upstream (2018)
matt-cohen-18843,fresh,,doctor_strange_2016,"Though Doctor Strange's impressive visual effects and head-spinning mythology might seem a bit much for Marvel's typical filmgoing crowd, its story is rudimentary enough to keep the more far-reaching elements relatively grounded.",Doctor Strange (2016)
matt-cohen-18843,fresh,,sully,"Sully is at its best when it's in full dramatic reenactment mode, and at its most eye-rolling when it shifts to emotional handwringing.",Sully (2016)
matt-cohen-18843,rotten,,independence_day_resurgence,"Independence Day: Resurgence isn't just a lackluster, phoned-in sequel. It's one of the worst films ever projected onto a movie screen.",Independence Day: Resurgence (2016)
matt-collar,rotten,1/4,cadillac_records,A historically suspect picture of the Chess Records legend.,Cadillac Records (2008)
matt-conway,fresh,9/10,blue_jay,"Blue Jay utilizes its simplistic concept to the best of its ability, packing equal parts depth and humanity throughout.",Blue Jay (2016)
matt-conway,rotten,4/10,the_sea_of_trees,The Sea of Trees is an emotionally inauthentic and narratively confounding mess that fails to ring a true moment despite the prestigious team behind it,The Sea of Trees (2016)
matt-conway,fresh,8/10,memoria_2016,"Executed with intelligence and guts, the film leaves a strong impression on audiences that will not quickly be forgotten.",Memoria (2016)
matt-conway,fresh,7/10,burning_bodhi,"As a whole, McDuffie delivers a solid coming of age flick, featuring some effective moments and a memorable performance from Cuoco.",Burning Bodhi (2016)
matt-conway,fresh,8.5/10,band_of_robbers_2016,"Capturing the heart of the novel and injecting a quirky, introspective sensibility, here is an example of filmmaking at its most inspired.",Band Of Robbers (2016)
matt-conway,rotten,5/10,moonwalkers_2016,"While it brings a great deal of energy and promise to the table, the film ultimately succumbs to its own bombastic tendencies.",Moonwalkers (2016)
matt-conway,fresh,7.5/10,yosemite_2016,"While many may find its slow pace and lack of action a bit frustrating, Yosemite is a thoughtful and well-executed coming of age indie...",Yosemite (2016)
matt-crenson,rotten,,coyote_ugly,"The acting is amateurish, the dialogue is painful to hear and the plot is about as spontaneous as the Republican National Convention.",Coyote Ugly (2000)
matt-crenson,rotten,,battlefield_earth,"The first few moments of the film evoke heroism and noble struggle. After that, it's Grade A drivel.",Battlefield Earth (2000)
matt-crenson,rotten,,dantes_peak,"The new movie Dante's Peak displays all the elements of the classic Hollywood disaster flick, circa 1975 Irwin Allen (with stomach-turning dialogue to match).",Dante's Peak (1997)
matt-diehl,fresh,,matrix,"If you haven't had such a reality-blurring experience, run -- don't walk -- to see this film!",The Matrix (1999)
matt-diehl,rotten,,corruptor,The Corruptor proudly endorses every Asian stereotype in the book!,The Corruptor (1998)
matt-diehl,fresh,,1087053-go,"Possibly the most sheer fun you'll have at a movie all year, but be warned: Go's narcotic rush proves addictive.",Go (1999)
matt-diehl,fresh,,1085867-virus,"For a movie about aliens determined to kill us all, this is pretty reassuring stuff.",Virus (1999)
matt-diehl,rotten,,1086991-life,"A maudlin, unfunny mess!",Life (1999)
