critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
brian-cassar,rotten,20/100,1084399-whatever_it_takes,Quote not available.,Whatever It Takes (1998)
brian-cassar,fresh,73/100,big_daddy,"Although it comes with spit and plenty of urine, Big Daddy also sneaks in a load of charm and a big heart!",Big Daddy (1999)
brian-cassar,rotten,37/100,escape_under_pressure,Quote not available.,Escape Under Pressure (2000)
brian-chen,rotten,3/5,superman_doomsday,tries just a little too hard,Superman: Doomsday (2007)
brian-chen,rotten,2/5,death_note_2007,In thinking about what I'd do with a Death Note... I'd probably write my own name in the notebook while watching this movie.,Death Note (Desu nôto) (2007)
brian-chen,rotten,1/5,graduation,so unrealistic and poorly thought-out it's insulting to the entire heist genre.,Graduation (2007)
brian-chen,fresh,4.5/5,home_song_stories,"Whether you walk out of the theater hating, loving, or sympathizing for the director's mother, Stories succeeds in enabling you to see through the eyes of an angry, confused little boy",The Home Song Stories (2007)
brian-chen,fresh,3.5/5,the_strangers,"Really scary. A 10 on the ""creepy"" scale.",The Strangers (2008)
brian-chen,fresh,4/5,bigger_stronger_faster_asterisk,"This young, talented filmmaker has as much muscle as he has heart and brains.","Bigger, Stronger, Faster* (2008)"
brian-chen,rotten,2.5/5,machine_girl,one of those movies that is successful only because it tries to be bad,Kataude mashin gâru (The Machine Girl) (2008)
brian-chen,rotten,2.5/5,batman-gotham-knight2008,would've been bloody marvelous had two-thirds of the animated anthology segments not stunk,Batman Gotham Knight (2008)
brian-chen,fresh,4/5,murder_party,a rare gem,Murder Party (2007)
brian-chen,rotten,2.5/5,hancock,Best as a comedy and worst when it tries to get serious.,Hancock (2008)
brian-chen,fresh,4/5,hellboy_2_the_golden_army,"Hellboy II takes the fantastic make-up artistry, creature creation, and set design that we grew fond of in Pan's Labyrinth and combines all of these elements with mindblowing CGI and stunning choreography",Hellboy II: The Golden Army (Hellboy 2) (2008)
brian-chen,rotten,2.5/5,six-sex-scenes-and-a-murder,"Sub-par acting is expected from a low-budget movie, but Scenes could very likely have been a successful film had it employed a more experienced editor -- someone who could have arranged the events more cohesively and trimmed the excess fat.",Six Sex Scenes and a Murder (2008)
brian-chen,rotten,1/5,cleaner,the longest 90 minutes of my life,Cleaner (2008)
brian-chen,fresh,3.5/5,tokyo_gore_police,Quote not available.,Tôkyô Zankoku Keisatsu (Tokyo Gore Police) (2008)
brian-chen,rotten,1/5,street_fighter_the_legend_of_chun_li,should spur the legalization of guns in movie theaters so you can shoot yourself with them.,Street Fighter: The Legend of Chun-Li (2009)
brian-chen,fresh,4/5,1211183-extract,"cooks up outrageously archetypical, two-dimensional characters with just a dash of humanity to keep us on the edge of our seats.",Extract (2009)
brian-chen,rotten,1/5,305_2007,"What's sadder than the half-baked premise is the repeated, feeble attempts the movie's script makes at humor.",305 (2007)
brian-clark,rotten,2/4,scoop,"Scoop suffers from the same problem as much of Allen's recent work: Even when the witty banter clicks, it seems stale.",Scoop (2006)
brian-clark,rotten,2/5,fast_and_the_furious_tokyo_drift,"Racing junkies would be better off browsing the myriad online drifting videos where the camera doesn't cut and the people don't speak. Film buffs would be better off watching Two-Lane Blacktop, but they probably already knew that.",The Fast and the Furious: Tokyo Drift (2006)
brian-clark,rotten,2.5/5,1161542-look_both_ways,"It's the type of film in which a character sits next to his work acquaintance for a few moments, then asks, 'Do you believe in God?'",Look Both Ways (2006)
brian-clark,rotten,2/5,you_me_and_dupree,"Not that the film needed to head into darker territory, but sidestepping even half of the clichés of the final act may keep the film from feeling so uneven and disposable. But, as far as disposable entertainment goes, it gets the job done.","You, Me and Dupree (2006)"
brian-clark,rotten,1/5,accepted,It's an obvious nod to Rock 'n' Roll High School that mostly serves as a grim reminder of how far comedies about the education system have fallen.,Accepted (2006)
