critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
tenley-woodman,fresh,B+,jig,Quote not available.,Jig (2011)
tenley-woodman,rotten,2/4,sleepover,Quote not available.,Sleepover (2004)
tenley-woodman,rotten,2/4,cinderella_story,Quote not available.,A Cinderella Story (2004)
tenley-woodman,rotten,2.5/4,little_black_book,Quote not available.,Little Black Book (2004)
tenley-woodman,rotten,1/4,yu_gi_oh_the_movie,Quote not available.,Yu-Gi-Oh!: The Movie (2004)
tenley-woodman,rotten,0.5/4,without_a_paddle,Quote not available.,Without a Paddle (2004)
tenley-woodman,rotten,1/4,exorcist_the_beginning,Quote not available.,Exorcist: The Beginning (2004)
tenley-woodman,rotten,1/4,1192171-la_twister,Quote not available.,L.A. Twister (2004)
tenley-woodman,fresh,3/4,saved,Quote not available.,Saved! (2004)
tenley-woodman,rotten,1/4,super_babies_baby_geniuses_2,This unnecessary sequel to 1999's Baby Geniuses is so bad it makes the Olsen twins' catalog of work look like Laurence Olivier's Shakespearean output.,Superbabies: Baby Geniuses 2 (2004)
tenley-woodman,rotten,2/4,evergreen,Quote not available.,Evergreen (2004)
tenley-woodman,rotten,1/4,when_will_i_be_loved,Quote not available.,When Will I Be Loved (2004)
tenley-woodman,rotten,2/4,first_daughter,Quote not available.,First Daughter (2004)
tenley-woodman,rotten,1/4,raise_your_voice,Quote not available.,Raise Your Voice (2004)
tenley-woodman,rotten,1.5/4,virgin,Quote not available.,Virgin (2004)
tenley-woodman,fresh,3/4,spongebob_squarepants_movie,Quote not available.,The Spongebob Squarepants Movie (2004)
tenley-woodman,fresh,3.5/4,fat_albert,Quote not available.,Fat Albert (2004)
tenley-woodman,rotten,2/4,cookout,A slow build-up to the actual cookout takes the punch out of the cast of colorful characters.,The Cookout (2004)
tenley-woodman,rotten,1.5/4,racing_stripes,Quote not available.,Racing Stripes (2005)
tenley-woodman,rotten,2/4,garfield,Quote not available.,Garfield - The Movie (2004)
tenley-woodman,rotten,2/4,mean_girls,"Like the beast it sets out to analyze, the film is defeated by its dual identity: drama and comedy.",Mean Girls (2004)
tenley-woodman,fresh,B+,second_time_around,Quote not available.,Second Time Around (2001)
tenley-woodman,rotten,2.5/4,love_dont_cost_a_thing,Quote not available.,Love Don't Cost a Thing (2003)
tenley-woodman,rotten,2/4,chasing_liberty,Quote not available.,Chasing Liberty (2004)
tenley-woodman,fresh,3/4,teachers_pet_2004,Quote not available.,Teacher's Pet (2004)
tenley-woodman,rotten,2.5/4,bollywoodhollywood,Quote not available.,Bollywood/Hollywood (2003)
tenley-woodman,rotten,2.5/4,10001956-tattoo,Quote not available.,Tattoo (2002)
tenley-woodman,rotten,2.5/4,tibet_cry_of_the_snow_lion,Quote not available.,Tibet: Cry of the Snow Lion (2003)
tenley-woodman,rotten,2/4,new_york_minute,Quote not available.,New York Minute (2004)
tenley-woodman,rotten,2.5/4,millennium_actress_2001,Quote not available.,Millennium Actress (Sennen joyû) (2001)
tenley-woodman,rotten,1.5/4,catch_that_kid,Quote not available.,Catch That Kid (2004)
tenley-woodman,rotten,1/4,confessions_of_a_teenage_drama_queen,Quote not available.,Confessions of a Teenage Drama Queen (2004)
tenley-woodman,rotten,2.5/4,agent_cody_banks_2_destination_london,Quote not available.,Agent Cody Banks 2: Destination London (2004)
tenley-woodman,fresh,3/4,scooby_doo_2_monsters_unleashed,Quote not available.,Scooby-Doo 2: Monsters Unleashed (2004)
tenley-woodman,fresh,3.5/4,ella_enchanted,Quote not available.,Ella Enchanted (2004)
tenley-woodman,fresh,3.5/4,13_going_on_30,Quote not available.,13 Going on 30 (2004)
tenley-woodman,rotten,2/4,cliffords_really_big_movie,Quote not available.,Clifford's Really Big Movie (2004)
tenley-woodman,rotten,2/4,1126165-good_boy,Quote not available.,Good Boy! (2003)
tenley-woodman,fresh,3/4,poohs_heffalump_movie,Quote not available.,Pooh's Heffalump Movie (2005)
tenley-woodman,rotten,1/4,national_lampoon_s_gold_diggers,Quote not available.,National Lampoon's Gold Diggers (2004)
tenley-woodman,rotten,2/4,ice_princess,Quote not available.,Ice Princess (2005)
tenley-woodman,fresh,A,penelope2008,Quote not available.,Penelope (2006)
tenley-woodman,fresh,B+,military_intelligence_and_you,Quote not available.,Military Intelligence and You! (2007)
tenley-woodman,rotten,C+,prom_night,Quote not available.,Prom Night (2008)
tenley-woodman,rotten,D,meet-the-browns2008,Quote not available.,Meet The Browns (2008)
tenley-woodman,rotten,C,10008611-my_best_friends_girl,Quote not available.,My Best Friend's Girl (2008)
tenley-woodman,rotten,2/4,son_of_the_mask,Quote not available.,Son of the Mask (2005)
tenley-woodman,fresh,B+,year_of_the_fish,Quote not available.,Year of the Fish (2007)
tenley-woodman,fresh,B+,sputnik_fever,Quote not available.,Sputnik Fever (Sputnik Mania) (2007)
tenley-woodman,rotten,C,red_roses_and_petrol,Quote not available.,Red Roses and Petrol (2008)
tenley-woodman,rotten,C+,college_road_trip,Quote not available.,College Road Trip (2008)
tenley-woodman,rotten,D,saw_v,Quote not available.,Saw V (2008)
tenley-woodman,fresh,B+,role_models,Quote not available.,Role Models (2008)
tenley-woodman,rotten,F,delgo,Quote not available.,Delgo (2008)
tenley-woodman,rotten,D,1207523-obsessed,Quote not available.,Obsessed (2009)
tenley-woodman,fresh,A,henry_poole_is_here,Quote not available.,Henry Poole Is Here (2008)
tenley-woodman,rotten,C,The-Rum-Diary,"For a booze-soaked tale, The Rum Diary is dry viewing.",The Rum Diary (2011)
tenley-woodman,fresh,B-,radio_cape_cod,Quote not available.,Radio Cape Cod (2008)
tenley-woodman,rotten,C-,nights_in_rodanthe,Quote not available.,Nights in Rodanthe (2008)
tenley-woodman,rotten,F,never_back_down,Quote not available.,Never Back Down (2008)
tenley-woodman,fresh,B-,how_she_move,Quote not available.,How She Move (2008)
tenley-woodman,rotten,C-,american_teen,John Hughes called. He wants his movie back.,American Teen (2008)
tenley-woodman,fresh,3.5/4,bugs_2006,Quote not available.,Bugs! (2003)
tenley-woodman,rotten,2.5/4,sisterhood_of_the_traveling_pants,Quote not available.,The Sisterhood of the Traveling Pants (2005)
tenley-woodman,rotten,2.5/4,last_dispatch,Quote not available.,Last Dispatch (2005)
tenley-woodman,fresh,3/4,my_date_with_drew,Quote not available.,My Date With Drew (2004)
tenley-woodman,fresh,3/4,cronicas,Quote not available.,Crónicas (2005)
tenley-woodman,rotten,F,waiting-for-dublin,Quote not available.,Waiting For Dublin (2007)
tenley-woodman,rotten,C+,one_missed_call,Quote not available.,One Missed Call (2008)
tenley-woodman,fresh,3/4,herbie_fully_loaded,Quote not available.,Herbie: Fully Loaded (2005)
tenley-woodman,fresh,A,the_pool,Quote not available.,The Pool (2008)
tenley-woodman,rotten,D+,christmas_on_mars,Quote not available.,Christmas on Mars (2008)
tenley-woodman,rotten,F,1191620-college,"Legendary Animal House king of debauchery John ""Bluto"" Blutarsky would not approve of the party lifestyle at this College.",College (2008)
tenley-woodman,fresh,A,the_pool_2001,Quote not available.,The Pool (2001)
tenley-woodman,rotten,D,the_ruins,Quote not available.,The Ruins (2008)
tenley-woodman,fresh,B+,fugitive_pieces,Quote not available.,Fugitive Pieces (2008)
tenley-woodman,fresh,B,flow_for_love_of_water,Quote not available.,Flow: For Love of Water (2008)
tenley-woodman,fresh,B,alices_house,Quote not available.,Alice's House (2008)
teo-bugbee,rotten,,lucy_2014,"Even as it plumbs the depths of the universe for Johansson, Lucy seems thoughtlessly bound to the least desirable elements of the known world when it comes to its Asian setting and cast.",Lucy (2014)
teo-bugbee,rotten,,boyhood,"It wasn't necessarily a surprise that Boyhood left me cold-universal praise can be its own warning sign-but considering the rapturous praise it has received from seemingly all corners, it was still a disappointment.",Boyhood (2014)
teo-bugbee,rotten,,entourage,Entourage largely pretends misogyny doesn't exist.,Entourage (2015)
teo-bugbee,rotten,,irrational_man,"Coming out of Irrational Man, it's hard to shake a sense of purposelessness.",Irrational Man (2015)
teo-bugbee,fresh,,american_ultra,"American Ultra's stoner rambles are every bit as precise as they were with Aaron Sorkin's zingers in The Social Network, and it's a total pleasure to not be subjected to another drooling stoner cliché.",American Ultra (2015)
teo-bugbee,fresh,,carol,Carol is a perfect film that will restore your faith in cinema.,Carol (2015)
