critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
lesley-coffin,fresh,4.5/5,crimson_peak,"Crimson Peak definitely doesn't disappoint as a fun, scary piece of cinematic entertainment.",Crimson Peak (2015)
lesley-coffin,fresh,,the_babadook,"I can't think of a movie since Rosemary's Baby which acknowledges the unspoken fears of motherhood with such humor, horror, and compassion.",The Babadook (2014)
lesley-coffin,rotten,,gone_girl,Is Fincher himself sexist? No. I don't think so. Could Gone Girl appeal to and feed a growing tendency in society to justify the idea of women as threat? Absolutely.,Gone Girl (2014)
lesley-coffin,rotten,5/10,the_hollars,"In many ways, The Hollars feels like a bit of nostalgia of the 90s independent movement when studios supported little movies and intimate, personal storytelling was praised as refreshing.",The Hollars (2016)
lesley-coffin,rotten,3/10,bad_moms,"I'm grateful that Hollywood has realized that female audiences are among comedy fans and are under-served, that doesn't mean they should be forced to settle for garbage",Bad Moms (2016)
lesley-coffin,fresh,7/10,the_childhood_of_a_leader,"The movie may be imperfect, but it still feels like an important cinematic experience worth having, and therefore worth seeing.",The Childhood of a Leader (2016)
lesley-coffin,fresh,4 1/2/5,the_dark_horse_2016,"This year, Disney bypassed the feel-good sports movie, and luckily for U.S. audiences, we got a smaller but better version with The Dark Horse.",The Dark Horse (2016)
lesley-coffin,fresh,5/5,the_jungle_book_2016,"The story is a classic and familiar one, but the ability the movie has to submerge its audience in both the visuals and story is a remarkable accomplishment that makes it stand out as a worthy blockbuster.",The Jungle Book (2016)
lesley-coffin,rotten,1/5,mothers_day_2016,I did have to issue a warning to my mother in case she planned a movie night out with friends or her sisters this holiday weekend: If you're going to see something for Mother's Day ... don't see Mother's Day.,Mother's Day (2016)
lesley-coffin,fresh,4/5,love_and_friendship,"t seems to me, if you like Whit Stillman's films, you probably love them. If you truly dislike his humor and preoccupation with the bourgeois lifestyle's preoccupation with codes of conduct, Love & Friendship might just not be your cup of tea.",Love & Friendship (2016)
lesley-coffin,rotten,1/5,the_curse_of_sleeping_beauty,Sleeping Beauty is a snoozefest.,The Curse of Sleeping Beauty (2016)
lesley-coffin,fresh,3/5,neighbors_2_sorority_rising,"Any sequel for a successful movie is a challenge, but comedies seem to have the most difficulty pulling them off. The comedy sequel is rare compared to horror and action movies.",Neighbors 2: Sorority Rising (2016)
lesley-coffin,fresh,5/5,the_nice_guys,The Nice Guys is the first great comedy of the summer.,The Nice Guys (2016)
lesley-coffin,rotten,2/5,ma_ma,Ma Ma suffers from melodrama without catharsis.,Ma ma (2016)
lesley-coffin,fresh,4/5,captain_america_civil_war,"Captain America: Civil War is good, but too stuffed to be great.",Captain America: Civil War (2016)
lesley-coffin,rotten,5/10,free_state_of_jones,"The problem is, almost every ""journey"" McConaughey takes feels like it is being told from a different directorial approach, but there's no logic in how all these tie together",Free State of Jones (2016)
lesley-coffin,rotten,3.5/10,warcraft,This is Duncan Jones' first big studio movie and I wouldn't be surprised if it's his last.,Warcraft (2016)
lesley-coffin,rotten,2.5/5,deadpool,"The cynicism is so blatant and unpleasant, but seemingly pointed at nothing, that I found it draining to watch.",Deadpool (2016)
lesley-coffin,rotten,3.5/10,jack_reacher_never_go_back,"The movie doesn't stand out at all though and what's worse, has the feeling of a movie that feels it didn't have to.",Jack Reacher: Never Go Back (2016)
lesley-coffin,fresh,4/5,hail_caesar_2016,"If Llewyn Davis was about an artist learning to appreciate and collaborate with his audience, this reminds us that before the Coens were movie makers, they were movie watchers.","Hail, Caesar! (2016)"
lesley-coffin,fresh,3/5,x_men_apocalypse,"The big, silly stuff that gets played out with absolute commitment to the X-Men world makes for pretty delightful moments.",X-Men: Apocalypse (2016)
lesley-coffin,rotten,1.5/5,zoolander_2,This movie goes a good hour before it gets any big laughs.,Zoolander 2 (2016)
lesley-coffin,fresh,8.5/10,my_scientology_movie,... on its small scale it is one of the most entertaining and fun documentary watches in years.,My Scientology Movie (2017)
lesley-coffin,rotten,2/5,jane_got_a_gun,This isn't a terrible movie; it certainly isn't the train wreck bomb of a release I've heard it described as. It just isn't anything great or especially engaging worth recommending.,Jane Got a Gun (2016)
lesley-coffin,fresh,4.5/5,band_of_robbers_2016,"Don't be surprised to hear more from the Nee brothers in the future, especially if Adam Nee continues his fine work in front of the camera as well. They clearly are a talented duo.",Band Of Robbers (2016)
lesley-coffin,rotten,2/5,point_break_2013,The crew are almost impossible to differentiate and barely have their own personalities.,Point Break (2015)
lesley-coffin,rotten,0.5/5,love_the_coopers,There was something about Love the Coopers that didn't just leave me cold and disappointed... it also made me mad.,Love the Coopers (2015)
lesley-coffin,rotten,2.5/5,by_the_sea_2015,This movie would have been a lot better if it weren't so concerned with being beautiful or important.,By The Sea (2015)
lesley-coffin,rotten,2.5/5,the_hunger_games_mockingjay_part_2,"Mockingjay Part 2's gloomy, monotone approach makes this feel like an exhausting obligation to sit through.",The Hunger Games: Mockingjay - Part 2 (2015)
