critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
darcie-stevens,fresh,3/5,maxed-out,"Maxed Out is sort of a plastic Super Size Me, where every interviewee knows that this is out of control, yet they feel hopeless and unable to deal.",Maxed Out (2006)
darcie-stevens,fresh,,the_last_romantic,"Gorgeously shot and perfectly written, the Nee brothers' concoction of disappointment and self-realization belongs in the category with those other brothers, Polish, who have perfected the art of eccentric filmmaking.",The Last Romantic (2006)
darcie-stevens,rotten,,bondage,"Eric Allen Bell's debut feature film isn't exactly a deep and moving picture of a troubled adolescent, but it is a staunch crossover between teen drama and After School Special.",The Bondage (2006)
darcie-stevens,fresh,,east_of_havana,Soandry flows with intelligence rarely seen now in the states; don't be surprised if you hear his name again.,East of Havana (2007)
darcie-stevens,fresh,,dance_party_usa,"Challenging, gritty, and true.",Dance Party USA (2006)
darcy-doran,fresh,4/5,the_internets_own_boy_the_story_of_aaron_swartz,The sad untimely death of precocious internet maven Aaron Schwartz is the focus of this chilling doc.,The Internet's Own Boy: The Story of Aaron Swartz (2014)
darcy-doran,fresh,5/5,a_touch_of_sin,Shocking. Stylish. Historic.,A Touch of Sin (2013)
darcy-doran,fresh,3/5,inreallife,The ideas linger long after the credits roll and you check your smartphone.,InRealLife (2013)
darcy-doran,fresh,4/5,we_steal_secrets_the_story_of_wikileaks_2013,This is saying something important. Check your Facebook settings.,We Steal Secrets: The Story Of Wikileaks (2013)
darcy-paquet,fresh,,10011304-thirst,"Although the focus of its narrative movement is not always clear, in its best moments, Thirst offers something of the poetic force of cinema's timeless masterpieces.",Bakjwi (Thirst) (2009)
darel-jevens,fresh,3/4,1152191-strangers_with_candy,"The gags are many, and more often than not they work.",Strangers with Candy (2005)
darel-jevens,rotten,1.5/4,brothers_solomon,"Early on you realize these dorks aren't going to get any funnier, and it's a sinking feeling. Oh, no! Oh, no! Oh, noooo!",The Brothers Solomon (2007)
darel-jevens,rotten,2/4,fools_gold_2008,"It's a mindless Funjet excursion that doesn't take as long, cost as much or leave you as sunburned.",Fool's Gold (2008)
darel-jevens,rotten,1.5/4,wild_west_comedy_show,"About 30 comedy shows and could have been interesting for maybe 30 minutes. But it goes beyond that, until the actor and his far less charismatic buddies get on your 30th nerve.",Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland (2008)
darel-jevens,rotten,1.5/4,little_man,"The Wayanses rely on their usual tired jokes here -- spittakes, white people speaking jive, Marlon grimacing in gastrointestinal distress.",Little Man (2006)
darel-jevens,rotten,2/4,drillbit_taylor,"It's no wedgie, but after a while Drillbit Taylor feels like its own form of torment.",Drillbit Taylor (2008)
darel-jevens,rotten,2/4,10009055-rocker,"The film equivalent of an inoffensive throwaway track, what we used to call a B-side, back in the days of Vesuvius.",The Rocker (2008)
darel-jevens,fresh,3/4,dont_think_twice,"It's a movie that fleshes out the people who entertain us, not with bemusement like a Christopher Guest mockumentary, but with compassion.",Don't Think Twice (2016)
darel-jevens,rotten,.5/4,college_road_trip,College Road Trip is the best Martin Lawrence/Raven-Symone/Donny Osmond vehicle ever made.,College Road Trip (2008)
darian-lusk,fresh,,glow_the_story_of_the_gorgeous_ladies_of_wrestling,"GLOW: The Story of The Gorgeous Ladies of Wrestling, is an hour-long glimpse into this bizarre, wonderful, extremely 80s punk wrestling TV show, which ran from 1986 to 1990 before getting cancelled.",GLOW: The Story of the Gorgeous Ladies of Wrestling (2013)
darian-lusk,fresh,,the_way_he_looks,"The film offers something much deeper, and what is not said makes it refreshing, and beautiful.",The Way He Looks (2014)
darian-lusk,fresh,,the_tickle_king,I personally have never been more excited for a documentary sequel in my life. I can't even name another one. Things get even crazier for us and definitely for the filmmakers in this 20-minute follow-up.,The Tickle King (2017)
darian-lusk,fresh,,tickled,"The shocking truth is uncomfortably pursued to its fullest, and the result is a riveting piece of investigative journalism.",Tickled (2016)
darragh-odonoghue,fresh,,fall_of_the_house_of_usher_1928,"Epstein retains Poe's analysis of the limits of knowledge and perception -- by filming characters in fragments; by obscuring people, objects or locations in shadows, fogs and haze; by unstable editing where cuts refuse to match smoothly.",The Fall of the House of Usher (1928)
darragh-odonoghue,fresh,,1019619-spies,Spione is Fritz Lang's most joyous film; it partners sombre content with playful form.,Spione (Spies) (The Spy) (1928)
