critic_id,critic_meter_score,critic_rating,movie_id,movie_review_blurb,movie_title
elizabeth-horkley,fresh,2.5/4,no_place_on_earth,"The producer's hand is heavy in No Place on Earth, but it ultimately can't sink the inspiring tale of endurance.",No Place On Earth (2013)
elizabeth-horkley,rotten,2/4,the_we_and_the_i,"Organic interactions are interrupted by Gondry's words, or abandoned in favor of fantasy sequences. The film's verisimilitude too often takes a backseat to conventional storytelling and Gondry's whimsical aesthetic.",The We and the I (2013)
elizabeth-horkley,fresh,,the_waiting_room_2012,"Nicks nets moments that are at turns horrific and touching, redemptive of those seeking treatment and the workers who provide it where no one else will.",The Waiting Room (2012)
elizabeth-howton,fresh,3/4,the_incredibly_true_adventure_of_two_girls_in_love,Quote not available.,The Incredibly True Adventure of Two Girls in Love (1995)
elizabeth-kerr,rotten,,enter_the_warriors_gate,There are few moments in Warrior's Gate that seasoned viewers will not recognize for what they are the minute they happen.,Enter The Warriors Gate (Warrior's Gate) (2017)
elizabeth-kerr,fresh,,i_am_a_hero,The tired zombie apocalypse genre gets a refreshing shot in the arm in Shinsuke Sato's I Am a Hero.,I Am a Hero (2015)
elizabeth-kerr,fresh,,godzilla_resurgence,"The mother of all allegorical monsters takes on new meaning in a talky, vaguely nationalistic reboot that slips on like a comfortable sweater, even if it's a sweater with some holes in it.",Godzilla Resurgence (Shin Godzilla) (2016)
elizabeth-kerr,fresh,,cheol_won_gi_haeng,"Kim Dae-hwan's debut is an assured, if occasionally labored exercise in uncomfortable family dynamics rooted in the simmering resentment and repressed rage that only families can engender.",Cheol-won-gi-haeng (End of Winter) (2015)
elizabeth-kerr,fresh,,kill_zone_2_2016,"Ultimately the story is secondary to the action, which rarely lets up and never lets viewers down.",Kill Zone 2 (Saat po long 2) (2016)
elizabeth-kerr,rotten,,,"The trouble with Chongqing Hot Pot is that despite its brief running time, it takes too long to bring its various threads together.",Chongqing Hot Pot (2016)
elizabeth-kerr,fresh,,rise_of_the_legend_2014,"Chow and To don't tinker with the lore's DNA too much, but fortunately they have Peng to freshen it up, and even the specter of Li does little to detract from his emerging star power.",Rise of the Legend (Huang feihong zhi yingxiong you meng ) (2016)
elizabeth-kerr,fresh,,mei_ren_yu,"Chow and his army of writers (seriously, it took nine people to write this) get terrific support from a strong cast of regulars and newcomers who really sell the story, cheesy special effects aside.",The Mermaid (Mei ren yu) (2016)
elizabeth-kerr,rotten,,point_break_2013,"Strips the silly fun and relatively straight-ahead narrative from the original for a humorless, if photogenic spin on extreme crime.",Point Break (2015)
elizabeth-kerr,rotten,,coming_home_2014,Coming Home sinks into a conventional tragic romance rut that not even engaging performances by Gong and Chen can save.,Coming Home (2015)
elizabeth-kerr,fresh,,the_beauty_inside,"Bottom line, The Beauty Inside works for the fantastical, soft focus romance it is.",The Beauty Inside (2015)
elizabeth-kerr,fresh,,sunrise_2014,A surreal and haunting procedural.,Sunrise (2014)
elizabeth-kerr,fresh,,pandora_2017,"Pandora ticks off all the current societal scares and packs them into one slightly bloated, often shrieking action drama that nevertheless gets the job done despite its worst narrative instincts.",Pandora (2017)
elizabeth-kerr,fresh,,the_rewrite,"It's the fourth collaboration between Grant and writer-director Marc Lawrence, and it could be their strongest outing to date.",The Rewrite (2015)
elizabeth-kerr,fresh,,love_the_one_you_love,"Love the One You Love's strengths lie in its normalcy, in the recognizably banal beats of working at a relationship and the mundane factors that can sabotage them.",Love the One You Love (2014)
elizabeth-kerr,rotten,,3_d_sex_and_zen_extreme_ecstasy,"After about an hour of Wei's amusing escapades, however, things take a turn for the decidedly vicious.",3-D Sex and Zen: Extreme Ecstasy (2011)
elizabeth-kerr,rotten,,akmareul_boattda,"On any number of levels, Devil is troublesome at best, offensive at worst.",I Saw the Devil (2011)
elizabeth-kerr,fresh,,son-of-a-lion,Imperfect but timely drama that puts a human face on a frequently demonized people.,Son of a Lion (2007)
elizabeth-kerr,fresh,,crossing_the_line_2007,"Dresnok comes across as honest and credible, and his story is absolutely fascinating.",Crossing the Line (2007)
elizabeth-kerr,fresh,,the_host_2007,"Bong's typical satirical, almost absurdist humor is in evidence here -- most vividly in a funeral scene that disintegrates into hysterical fisticuffs -- along with a touch of socio-political comment.",The Host (2007)
elizabeth-kerr,fresh,,the_heavenly_kings_2006,"This is a strong, assured debut and just the jolt the Hong Kong industry needs right now.",The Heavenly Kings (2006)
elizabeth-kerr,fresh,,piteopaeneui-gongshik-the-peter-pan-formula,Director Cho shows a steady hand and a good eye.,Piteopaeneui gongshik (The Peter Pan Formula) (2005)
elizabeth-kerr,fresh,,election_2,"For anyone who saw Election, Johnnie To's masterful, modern reworking of the Hong Kong Triad drama and its mythology, Election 2 isn't so much a sequel as a logical extension of the story.",Triad Election (Hak se wui yi wo wai kwai) (2007)
elizabeth-kerr,fresh,,ghadi,"Dora's extremely gentle satire about bigotry, redemption, faith and acceptance has the kind of sweet nature that helps it pull off its ridiculous premise.",Ghadi (2013)
elizabeth-kerr,fresh,,scoop_2016,"Scoop! may not be terribly original, but it is an engaging and resonant low-key drama about an aging paparazzo trying to reinvent himself and stay relevant as his skill set becomes obsolete.",Scoop! (2016)
elizabeth-kerr,fresh,,52hz_i_love_you,"Predictable though it may be ... Wei has been careful to replicate the whimsical ebbs, flows and beats required of the form, and 52Hz, I Love You captures the cotton candy essence of the musical romance rather effectively.","52Hz, I Love You (2017)"
elizabeth-kerr,fresh,,single_rider,A reflective and refreshing character-driven drama.,Single Rider (2017)
elizabeth-kerr,fresh,,the_monkey_king_3,"Cheang does his able best to balance a love story with the heightened fantasy action expected of the previous two films, and after a rocky start he largely succeeds.",The Monkey King 3 (2018)
elizabeth-kerr,rotten,,namiya,"Namiya is a case of ""If you've seen the first one, don't bother.""",Namiya (2018)
elizabeth-kerr,rotten,,i_can_speak,"As intellectually and morally unassailable as it is, I Can Speak, as a film, is emotionally manipulative and narratively schizophrenic.",I Can Speak (Ai Kaen Seupikeu) (2017)
elizabeth-kerr,fresh,,the_bold_the_corrupt_and_the_beautiful,"The film tells an outrageously labyrinthine tale of power, corruption and lies pivoting on a ruthless matriarch and the daughters she is ostensibly gaining all her wealth for.","The Bold, the Corrupt, and the Beautiful (2017)"
elizabeth-kerr,rotten,,ajin_demi_human,A pedestrian sci-fi jaunt that brings nothing new to the table.,Ajin: Demi-Human (Ajin) (2017)
elizabeth-kerr,fresh,,along_with_the_gods_the_two_worlds,A three-hanky weepy that's not nearly as grating as it should be.,Along With the Gods: The Two Worlds (2017)
elizabeth-kerr,fresh,,the_empty_hands_2017,A willfully oddball martial arts drama that rises above its modest station thanks to star Stephy Tang's lead performance.,The Empty Hands (2017)
elizabeth-kerr,fresh,,bitter_flowers,Familiar but nicely realized.,Bitter Flowers (2017)
elizabeth-kerr,fresh,,the_seen_and_unseen,A quietly powerful portrait of childhood grief.,The Seen and Unseen (2017)
elizabeth-kerr,fresh,,headshot_2017,"Despite Headshot's flaws, it does have a mesmerizing quality in its illustration of humanity's dark side, social and spiritual. It's a film that coaxes into its world rather than drags.",Headshot (2017)
elizabeth-kerr,rotten,,the_brink_2017,[Li has] put more artistic weight on the film than it can bear and needs to accept pulpy entertainments like The Brink for what they are.,The Brink (2017)
elizabeth-kerr,fresh,,glass_garden,"There's a fair amount to unpack in Glass Garden, which, for its often forced lyricism and muddy storytelling, makes for a compelling view.",Glass Garden (2017)
elizabeth-kerr,rotten,,narratage,"Simply retrograde, fan-fiction level hokum that allows some icky messaging to slip past the radar.",Narratage (Naratâju) (2017)
elizabeth-kerr,rotten,,sky_hunter,Sky Hunter barely even cuts it as an action film.,Sky Hunter (2017)
elizabeth-kerr,fresh,,bravestorm,A typically nonsense piece of science-fiction entertainment that will please fanpersons of the form ...,Bravestorm (2017)
elizabeth-kerr,fresh,,ajji,Exactly as heartbreaking and infuriating as it needs to be.,Ajji (2017)
elizabeth-kerr,fresh,,shock_wave,A conventional and predictable but disarmingly entertaining actioner.,Shock Wave (2017)
elizabeth-kerr,fresh,,love_off_the_cuff,Love Off the Cuff's little parts add up to a much greater whole.,Love Off the Cuff (2017)
elizabeth-kerr,rotten,,with_prisoners,"At times visually arresting and intellectually engaging, Wong too often hijacks himself by shoehorning in some stunted backstory and making random, questionable creative choices.",With Prisoners (2017)
elizabeth-kerr,fresh,,vampire_cleanup_department,"Vampire Cleanup Department's special effects (by Fong Wai-kit) are suitably cheesy, and supporting turns by favorites Siu Yam-yam, comedian Jim Chim and Eric Tsang lend the whole affair some old-school credibility.",Vampire Cleanup Department (Gao geung jing dou fu) (2017)
elizabeth-kerr,rotten,,dealerhealer,"Lau has done a fine job of recreating the period, but he's let down by an overstuffed script by Chan Man-keung that can't decide on what it wants to be.",Dealer/Healer (2017)
elizabeth-kerr,fresh,,paradox,Wilson whips up an efficiently sleek actioner that knows where its comfort zone is and doesn't stray from it.,Paradox (Sha po lang: taam long) (2017)
